rt,x,x_denoise,x_detrend
45,0.090599,0.276172021462489,-4.55083347792368
44.9743290548425,-0.95415,0.199334217803313,-5.59648871754122
44.9486581096849,-1.4238,0.129225466526109,-6.06704495715875
44.9229871645274,-0.15926,0.0655878997001694,-4.80341119677629
44.8973162193699,0.5765,0.00810031315086954,-4.06855743639382
44.8716452742124,-0.91028,-0.0436120961625017,-5.55624367601136
44.8459743290548,-1.2918,-0.0899674882712421,-5.93866991562889
44.8203033838973,-1.658,-0.13141683097112,-6.30577615524643
44.7946324387398,0.70906,-0.168433239178586,-3.93962239486396
44.7689614935823,0.090599,-0.201501394482613,-4.5589896344815
44.7432905484247,1.0042,-0.231107229238088,-3.64629487409903
44.7176196032672,1.0042,-0.257728049527646,-3.64720111371656
44.6919486581097,0.59128,-0.281823258778072,-4.0610273533341
44.6662777129522,-1.2918,-0.303825829015193,-5.94501359295163
44.6406067677946,-0.30661,-0.324134649962118,-4.96072983256917
44.6149358226371,-0.33617,-0.343107867735829,-4.9911960721867
44.5892648774796,-1.658,-0.361057305096729,-6.31393231180424
44.563593932322,-0.27704,-0.378244034387283,-4.93387855142177
44.5379229871645,-0.14448,-0.394875152796153,-4.80222479103931
44.512252042007,-0.82207,-0.411101787742513,-5.48072103065684
44.4865810968495,-1.1892,-0.427018338326687,-5.84875727027438
44.4609101516919,-0.49782,-0.4426629372658,-5.15828350989191
44.4352392065344,-0.7925,-0.458019096842702,-5.45386974950945
44.4095682613769,-1.0719,-0.473018482443893,-5.73417598912698
44.3838973162194,-0.42438,-0.487544738528745,-5.08756222874452
44.3582263710618,-0.1154,-0.501438274617911,-4.77948846836205
44.3325554259043,1.492,-0.514501903347837,-3.17299470797958
44.3068844807468,-1.2918,-0.526507209017921,-5.95770094759712
44.2812135355893,-1.2479,-0.537201513535448,-5.91470718721465
44.2555425904317,-2.2154,-0.546315297387252,-6.88311342683219
44.2298716452742,0.19407,-0.553569926351178,-4.47454966644972
44.2042007001167,1.4181,-0.558685530185811,-3.25142590606726
44.1785297549592,0.16451,-0.561388877551231,-4.50592214568479
44.1528588098016,-0.88072,-0.561421091930097,-5.55205838530233
44.1271878646441,-1.0571,-0.558545056317222,-5.72934462491986
44.1015169194866,-0.93985,-0.552552359873079,-5.61300086453739
44.0758459743291,-0.43917,-0.543269647506866,-5.11322710415493
44.0501750291715,0.45872,-0.530564243350575,-4.21624334377246
44.024504084014,0.32616,-0.514348931160465,-4.34970958339
43.9988331388565,-0.93985,-0.494585788661966,-5.61662582300753
43.9731621936989,-0.36573,-0.471288988537967,-5.04341206262507
43.9474912485414,-0.13018,-0.444526495925405,-4.8087683022426
43.9218203033839,0.19407,-0.414420610686753,-4.48542454186014
43.8961493582264,-0.74816,-0.381147322099335,-5.42856078147767
43.8704784130689,-1.4381,-0.344934463679625,-6.11940702109521
43.8448074679113,-0.17405,-0.306058676343495,-4.85626326071274
43.8191365227538,-0.74816,-0.264841208700709,-5.43127950033028
43.7934655775963,-1.0867,-0.221642603691324,-5.77072573994781
43.7677946324387,-0.39482,-0.176856340692704,-5.07975197956534
43.7421236872812,0.12016,-0.130901521358547,-4.56567821918288
43.7164527421237,0.50306,-0.0842147055053861,-4.18368445880041
43.6907817969662,1.0781,-0.0372410200552255,-3.60955069841795
43.6651108518086,-0.20361,0.00957532089061801,-4.89216693803548
43.6394399066511,-1.4968,0.0558009335806583,-6.18626317765302
43.6137689614936,-0.24796,0.101023457391081,-4.93832941727055
43.588098016336,-0.46873,0.144861851713329,-5.16000565688809
43.5624270711785,0.10538,0.186976619504885,-4.58680189650562
